id,answer
38842f4d8059c291d2e74b5d10e38a3c,1966年
f5b0f17dd1fd3365037093b910888233,瓦德西
703e4d4aa523ad94e2fcd354de4ea6cf,第120師
0d2b44389f4e675eaac75682391a87ab,人民海軍向前進
a0143d7476f0c6ba2cc1b9c945a54b15,長官公署
c26efd6223e83cca0cd4259dff563f26,英鎊遭到擠兌而無法兌換黃金
3b96d5391ac0d72fd5f699f237e741ca,喬治亞州
913282d9f80f37aab3b24a9a326060d6,下薩克森邦
04e6d4bb2e56245b916133baf574cf55,西德公民被允許通過東德交通往來西柏林
46771dfcfc591d288f20fb748a6ead8d,粵劇鬼才
d7156e77790deb91567290e893abdafa,1999年
7aed5057d526f58030a6587912c586fb,劉琦
687d5d5523671caee37e6d7c05358d5c,它是大多數車間的溫度
3b6a3a5d28a792ca73bfdadf302b6e66,哈迪
385902b47d567f82b0cecf15aff762a3,第三派
7e7694b3fc705eec29a437e0a2e09480,儒學興盛
ef0d3541641144ad3aed3d1d753fafeb,湟水縣
c3982ec232c0565daabcb92499696220,1940年
9b5e0c5c77551752d238375b220eb6f3,《義勇軍進行曲》
b80b24cfca6568c54ace7568a516f01f,制止軍隊和警察濫捕濫殺無辜
632d4120e033fdf40c5e12f92dc1be9d,鄧小平
070d9d45a4937fa87ab966d841c064b7,藍尼·威肯斯
eac82e755febfa0e76585e7c93686c0a,首爾
0523a22746a9dc634bbeff45ffb593b1,艾塔斯卡湖
5b2d10c5f34cdcd3c681960263787a8e,遵義會議
1431ab4b2bbbb750e2c99038b3305181,2012年
919659f6afd39af8fd0768765121f7f9,四月
4b89d9ee2094ab7daeb923778eff867f,1992年
aadf4f3709b74b9468c91a252b590647,6個
48bbc8b59f8900d9bbdd4f69505f3d8f,劉璋
80120cf44a91ae27a44f6b34e9d1064c,紐約時報
211b6b30ad78b7f338ea89db308ac8d9,國標號
aa16d1e55f75680128f5440f1b7b6fd2,天王星
37cbd0632d9f9d1be84631662684e592,丹佛
aa509647614b070a673a71a5b8ba7b0e,全國人民代表大會
4e65b480fe1b2efc822ffa2673993a10,邊境問題
489b307ac66bc5a695293bd8b0f3b874,1998年
5f85fbdf04c1c384225faeaa6c83b79f,1915年
0084b93f77a45e8d4b27cb7a9b6ec13c,類固醇
6989cd2a84357aa4574c609283df9ddc,經濟文化中心
bf5a357bde2552857d490c86b7b69143,610辦公室
bd517981b75906127362a1ab83fab4ed,15年義務教育
b770db8771009b383947db45d63d3f59,東正教會
08ee9a55a07ef9669a02298f3bad961b,《義勇軍進行曲》
82e167da9d9f2a03ece037bc1c3adf9d,農村市場化研究
881c3fac6268614c8f32699cd98bcb8d,石岐區
1ae4809093732330ebe7b460797675a4,在近東牽制俄國
66284b6005e6900d3ead2d4f81e673ea,教區主教
a5efa8e187667d1972ddc9f8fe7e8341,矮行星——穀神星
8b4abb80027077f285ce672d61c9509a,吳王
05513edc8eb28d37e7b85f2828951a3c,中國國際廣播電台
e82e4c439d24c639ea5627607869b06b,香火費
2050f97056d036310c8408278ab7b163,14.26%
f929cd3252a4a0db820d0219d22d853e,1960年
58602094eb633d6a2877b7297750afc5,世襲
078fce2bd48748e67914f33e1c525062,在遼東割據的公孫康率軍攻破高句麗王都
2016658513c4bf9d662df3e1cd42b5e3,承認拜占庭邊境外的保加利亞第一帝國存在的合法性
7bad8137b0a3b91b0b648fa7d5ba405c,以環境數據會被階級敵人用來抹黑
2ffc67897eebc186dfe7282d81b4363c,《中華人民共和國兵役法》
685db0d77ac33df0ad0303505201a9c8,中國海軍
7276566fcf1edc78b721e9646a357f35,東弗里斯蘭地區
64a502910dc12a8bef439a2a23b03e01,饑荒
65e29f9888500773568e3299e063a738,古石橋
286c68ff793c77304d23ddf97c3194a8,丘陵
d8cce7038214a8936e2e67e8e124d258,教育
8cdc5118fced85db7068cf885f969e32,助理主教
6999ee6c38a3f52e73784a61cd31c3e3,2016年
3d948c4d1f4109a6a7918aef7cf69540,分隴右置秦州
8fa21298f1eb3e3d14e046aad9f1c0a5,明朝
5851da2e9cf2b9f1c5824ebef230c1d0,三人因為促進聯盟的權力起了爭執
6e11c0d8710b3c769b2a6ffc65b199de,應仁之亂
1b94ea77273f41fc3b661c641dffb8a7,德國
805b9a2cc64fc682da31cc1a89adcc41,蔡衍明
532490eed814ee3b5c8c4e79febad256,昂奈克
832b09cf5f7e96be9bc52bf2f3305bff,洛陽
1a8c16f4a0c1e0e9ba737ca8d7c9dc84,美國發行稽查局
5c0f097d8e96bb3a0856c8d7cbce29bb,下萊茵省
eafaad3fbb222e5eb176e74b74fe55b9,董卓
39c774f39b420d76f3300ccbae1ac2d8,多明我會
a57ba3e406cb473a2e729672b1013bfe,徐州
712a4753c4ebc7547f143f613dcec1c0,各保分界，無求細利
71dd6acf757012959950c28a2b834280,捷爾維爾可汗
453bfafbf9079979599e163a39b39ac9,糧食勸徵隊
e3c4e5ebbfb43d69beed0ffa42e704d2,十九世紀
6d4eced711a6e08043c02dee62737c79,徵信新聞報
09babf671f48a11e99f4878f12cd68d7,過度商業化
0a3b0d6b6211299ec6b2f8e778c73e5a,1931年
262dbd4a9d60df5df93ce55790240007,神聖羅馬帝國
4b21177adff5bb4921939f250977e7a0,司法權
0a4198e8337b04e10c3a52c5aed71abb,1990年
76c97bb8307e757ea63a1c34841af1e0,行政院長
de0f0f6f9a841afb6be95a8c4f460d75,AV女優
2423f6a9860b9a95c5445658030b40e5,博安兄弟
18b9c50a5900694c2d774944e024af4b,司馬昭
ad49aefbdf7e65fc71a6a55d5cc94365,1949
233dee05065c11a3818cf46bdbb8380b,澳洲
885ba9a6049c5665e3c5b7e5caea53cb,最高法院
7eee1052dcc80693f09acccfc13b98a5,積雨雲
7edaacd75ab38bca52c7dfb09110bc58,2015年
6f3a0e6a70d3fbb73e66cd5f0db6369f,毛澤東
3fa139b7d9f07f9c3db24abf7ee3c53d,北洋政府
03098af6e29c583dc558fcd0a00a0900,孟達
73f918aa09adbf5409d8bc0d01d2dc42,北
cc83e73e458818209e663a5f85917b6d,主權移交後不久亞洲金融風暴隨即爆發。
98ec37f2755a9c71cfc169c10d352e9c,聖駕巡遊
374a5a7b0f7da7fdfd770f7c2c2492f7,雙魚市
cb7a114712b61cb9b04c2aab0e536247,上海申花足球俱樂部
d71cbc8da105bff2ac32f10e191d1021,費赫貝林之戰
ef7f255a2818e9461b12461a61ede0c7,文化大革命
339cc88a2c3331a1a975b6df560a8db1,便捷水道
722aa6556617df6980454e3617823696,九個
b6b3a919928bd5fc27ac7e402da1e941,北京大學
0681e701eae5cd87e60adee832eb2bd6,蘇伊士運河
ac260e77bfb2f99eeb53c176afae4107,海岸附近的低濕地區域
d920ffcd317e125e897d550485ea29e0,全景式
c36654a4833073d41ec6e9ea33ab85f2,《後漢書·邊讓傳》
1e9e619fb2429e9d09215e510e6fd596,多
2d66b1d6702fbe60d2d29e7f6c312193,《行政訴訟法》
77178a21d040a69fbd6061d75079eeb4,為維護社會穩定
5dd868c3a6a2b6ab957c3ae87bb80d06,2014年
c788dbc780e38feead9e35aaa7d4b6d8,1905年
54d88dcd2c8ed07bdfb075361c19e4df,2015年
d349b1a1cfa64a77ca830ebd92092c4b,考試院
d6d9d94e3a1b3350dccbb4a2faba6408,十分之一
ae8eab0f87a74d87272a9ae933a78197,不留兵、不運糧作管理
5d07b7569da41d44bf1e40caf3efc7ae,水汽
46d62526696eda18fc24f58a95428324,7名
d07562c0fb22990daa83e775f16fd149,蜀錦
4232268f8df35012edc54ff1ef0b80ed,虹橋經濟技術開發區
ad896a3d3c09b8630d70b59fad970717,台灣
e6188b5ac11c38fdd03ce75ca9b020b9,1995年
802fad2d2695b7cf26ae24910e86924b,上哈爾茨王室水利工程
4920165678677e769e5769284630f48a,中華人民共和國公務員
289557948e2021e2e11fb5ddb0a1ff46,中國國際廣播電台
dca952f981bc34f1c8c5f56a57f43e02,東儀天主教
8d55ff04ba14a62445a26cb9ba5adb14,聯合國教科文組織
f18182712b326d687dae21a77a1cfee6,德國
4b32658aa8d8a7487be061d3348adf04,2007年
9392a7c218decfa7fcd0642631d0711e,成立亞洲基礎設施投資銀行
e5f1b530a20a5f7fe3f584aa8dced483,國有企業
97ce0ebd03dfda64ec1ab39a85f34427,2006年
6af40b7e18e5e0366a6a85854450c24e,美國中部的特殊選民
f047bce38df85616cb522e42fcade006,其書多為時諱
c5681e9031361a6e74f14513bc1f08d7,中世紀
365e282f12f7623b069b44c00f6c44b3,縣
ec48fe8e4aebff5484126cc78dd069cb,壩河水源
3ffe5bad710086009029afad320f7366,三個月
caaccfffd551cc782c8ec650eadca9ef,交通銀行
b8bec62e246ef4a2f0748d2b4c4c13a4,粵東梅縣
374bbb6d99b575a0359535b53bdf1e77,義和團
f5a083014238f43cf8704e6ecbbc66cd,昂船洲海軍基地
2d53701c2cee31589a470d62b7a33f54,俄國則藉由塞爾維亞插手巴爾幹半島事務
79c0a88f7fff43fbacd6264efae1fba0,第三
9cb3a30834de337422895f1adea16b04,運輸
d58562ae505e34a89aadbe8e5bae0fd7,銅牌
39f209996be361b9e5240b3346fb4479,2008年
ecaa23993a22818f34fa9788f44bdbad,懷仁堂
955b9164cbaee2b002c95ea511ca64ac,為配合高畫質廣播平台發展
81f205e2c3956ba29103df198dca88ca,1931年
74059b0d0e384537680ea37fd80a019e,1240年
5c44516d5ca4008c7464b2a409b52f51,午後
71cf7b61a6d36a2ee01d14388894cc5d,南昌起義
92948227d2e1aa87f3ba6764e06e9796,地方制度法
e6f52c9ee7cc0a839fb5bfbb5e10350f,道光皇帝
1e206bf978bb17046ef7c444bb1bc5ec,納林根會戰
6b01e722c3dc561eb399ffca687ab359,地質礦產部
1d50384bd1f7a65d0e8f0a9840fc4386,英格蘭足球超級聯賽
fbb3b01c40b20ff4d758f0f30c271465,標籤
4f8b9d98de93d813d6c1acd1644af569,微軟
c5c3ab45f30eb33b65d66cd76f44aa97,高畫質格式
7847d757fbfb76c24bb848647fe4d197,法國對地中海上米諾卡島的進攻
59a26321e17d1be5cd57668977566ed0,理性
4f0739788ed5b50d2154c07b66a4cf39,斯拉夫原住民
8efb296cb31d3b3868c68f3c5114a3f1,五帝時代
5a9f7b401253ea752475886499a052e2,丹尼·曼寧
5f9273a3e17c5f7e4b302752c4d63fb6,2005年
6e60691d1629ad9f7e1411c7e4144a79,有限的
82b89c5b006f668c6ebcb9002061f8f2,三樓
a269b9eca2fac140858a45093016acda,臺澎金馬
221c5b956c985b2dfae09991abb7b7c1,奧迪
89ecdb2e85c885b6bec7dfca2121154b,羅馬－安息戰爭
cd386d0ea0174f8c0bb4a781b328d30f,東部
cc73148124fad0eea8f63c943d1d62c0,金代遼
f6adee4aefba8af0f1cc7c06e1900a61,1986年
d034686c3b5f1f30a32e282f1325aedb,317年
294b63943be14785b2422f19576ab6c0,威肯斯
4367934ebfb1058cbf08af08bc7c741f,物價指數
b91a49bd41ed2f2a2e58bbd9cb8ed9ef,200
12ff35a985d1f29f4ade27d837a7c95d,俄羅斯總統普丁
3ed35ed2858cbcb11124f1b866dd7e26,中軍為「都督中外諸軍事」，掌握軍隊中樞
c42607c5d361bb01a8ef9bae89cc4a21,1938年
f3cd9e28c85858f0148107bd32423fe9,陳良賢
1c71f8c5aefb96e7210646b11344fb61,葡萄牙
222b6a9037782fb8577aedec98cb9354,中歐
f2c9948a1999b6360aa85c4e9eb3757c,全面展示了駐軍形象，增強了香港各界對駐軍的理解和信任
89e565fe73929278746dda82db6a6e28,炎熱乾燥
d7adb56b778ebf6e6110a739d1f682d5,1846年
5fe2367b865758dd9a35e70e7fbd4a6f,霍克·霍肯
25aad1b965f93ae05a28bb01e54918de,鎌倉時代
344b16f9cc4860fa0efb95030b73aa8e,建康
7bc28faac509ee54f1f0b7ee847a6854,農村醫保政策
88814e054df5749aab55bd9412faf1dd,自由軟體
911339c8d88a850ef6c44b71fba5e365,民主集中制
914adb022136c88dc62f7c80b279909e,任何分離的實體網路之集合
72de554b86b6855e25e854c04ad6835b,《泰晤士報》
b11beb0ebafa9840fc4672d8d5f4d5c9,支持保加利亞獨立
ce590d24debe795a6530cee5ef95c39e,為教區主教的正式駐地
e8bc59d851b9ceb60ef6f53341f5c90d,納伊姆·蘇萊曼諾爾古
22d5db045098f33ea07daeadc69c93fd,「教隨國立」
1b886f67e455866f9f57063b3dae3581,居住
819e5e8d3866a89b5ba14dc67eb32622,宋徽宗
4b55539b21bd7222d1505c73e9508b0e,鴉片戰爭
79e237c2b8c168f9ac93dbd229df797d,氣象學
c09fe9e5ddb4b7d90887ae0f8f6d9c02,卡爾巴拉城
099c59efdb21b67689119813a45a9761,司法豁免權
c09d848d5cedae4c54390230a1cec66f,上海市足球代表隊
e1d8993542af4db412eff147c64678ae,中共中央組織部
b0e02c56098028c74c06962a06c4ae87,1949年
c24e3d9982446a241ead1fb067aba2b0,彈劾
a2291f484a5d442c45a1c0a0f3eb2bea,紅光
4ae31e9ff40ee7bc1e457663df5b9fe3,水蒸氣
3a80ace068d19f978d798a516ce17a22,彩色輪轉印報機
b45e33cee8d3cea386ef273a0755a398,1996年
53e6eddacffdc8fa453fefde1c885d2c,南方
9038c5b37a6609d59025b0ae6fa7edcf,1.5萬名
de4fc6c4cb25db3386750f84701b17ed,曹操
0902fb5d72378a0dc9652050f34df0c4,日本
2c1228c00c01cde7ec5e1e9204486173,1950年
de6eac3a56344e60e97756890212c7f2,1761年
cec34f4c7a40f5c568d4dd175efff188,拉丁化
446097998e6d12ebfcb5447d99133bfb,法國
074d36b928607beef3e405f0a87d7207,長波輻射
00c62d5e7d44f9a682a58e5413f4e1a2,哈迪
52f946ed2aab8772fc145facad432b22,三國食貨志
25bb1fff1c18e404a8899173821e4d76,抗日戰爭
14e26fc7426c683ea809b28b5123c40d,法國
cc9194b44cd97efcfa8357f2b9a05359,非營利
115ffd63fff9e55830fe4b89a2ff4351,京杭大運河
9fdc618d11d7f0917bca3e7f94e89ba9,吳
7104c9cc6a8df40e4f7e00e78e8636d9,標籤圖檔格式
5a7ad956ee7497001eb59136e57e5706,統一後
6d5c61be9f2830243ac4cc53ff471a55,1982年
2f3c8074d4bfc980689c02bc055f9df7,侏羅紀
3f44f07b0dc227db21023dfd95a247ab,漢傳佛教
e6918cf3af30f4b08662a1c74a4f90e4,統制經濟
7e76b91bcb303beee80361fad25ac967,中新世
3dbe6aee797ae36a6282e712288b7316,《人民日報》
a12ed90746890ba5680a8843951fa840,19298
55ac9f58a6739cf72efb4dac6926e8a3,電影電視新聞
f5711084af0f9205f241cab5a468cbcb,1987年
c718162de86dcc107f100b79980b65e9,「A.N.D同黨萬歲」
98abbd0dc82fe5cd14c499cb54d41ab2,四年
bc5b00299f143af666841ec73e7ab094,2007年
44b0ce7fcf5aad47fa0d5ceca32ec440,談婚論嫁拜高堂時
c65d8785c467b9dca8d48d9ea9a9697e,13家
ee8a68fac4a0e095602375dea324f67c,譚善愛
2d27acff2e735b3a614a041f0b98c559,麥克阿瑟
18e91f35c7bfcd976d21993983cccf91,第二十六屆夏季奧林匹克運動會
adc7376c06493ef965fdbf73de6e3892,聯合國教育科學文化組織
7dbc35fa35dea00e4951e37c316502df,光緒三十四年
088a7d92e1d97f275a74265a44203f32,300種
09cac7121be2abc6f8ae4be76c8dd7ff,國際通用
08b48706b0df66d51d74d64f8e59f1c7,1957年
658121f2f309684b8978bf852d0ec755,新政治協商會議籌備會第六小組
f32565b427de0ea7da7eff006a8584dd,習近平
cbe3a8fe14a4fa2568cdf39fbc792fe0,領銜主教
36d730498d97b85f834c83c01a71c9c4,每5年舉行一次
3cdeb13776915d11f98bb772ae24b334,2006年
7a952189c43ca3339ca9bebe8779489b,1951年
e5f4ed77f11c7cb803ae85e2905fe35f,2002年
18115c0bcdf17c6adcb472f7eaca94c3,中華民國教育部
be2090b8b8f4962fbb8bc8de3a59d0ce,四億元
9eb9e74e85e9b2aad05b77fd5c894074,2013年
46892f005485186ceb9e3e97fa29faea,1960年
cb292516f6dd16155ef081e954791c46,阿里•阿卜杜拉•薩利赫
c7b4c566c5921476192d11c034313ac1,鐵路
593d5a9727ea5a73b750644894f4e426,超文字預處理器
304d729b87f9c23707ea959811f6ebca,《重差》
6ee2e5bf6006daaa2d80eb071bf9dc3a,多姆斯塔之戰
12a64c4af47af20c3b309ef5624f12f6,海軍反潛航空大隊
444ef28323240a06500326d16f6953f4,國家元首
d6074f06c40c3a4cdbc985ea9300d538,膠東軍區海軍支隊
67914a100a5761ef83896c51d466aaa5,二值圖像格式
bfa54192f976438cbbed67e6371ae1fc,保護暴露的側翼
c87e2413ebcc85173ff2731eda9d9102,哥廷根國立大學圖書館
c689187b71fc4fb592fe7be89432627a,青島市
b5753a1e4cef4d5a0a4dcd37d82db939,孫權
522609dbd824f5ebbc83483f3c1a355b,西邊
84cd6bb437d9264ba5195b7a4628c689,決定悄悄地重新加入國家摔角聯盟
e327e73601e6fa9904da8d7a4435260c,毛澤東
c5253531b42788ee03db60d2eb532ab0,教會
f2990dd74f3daa47089141470ff8bdea,1963年
d12f229c27dba8d2bad141812b6c508a,署理主教
2af9f7c23022f6f7ddb2f0a83e5a262e,英國
502974d78e8cfde9db9940280feceec4,中央人民廣播電台
4a36f62408cc4e827e14211b329c9e9d,金星
bfc74d11453d2010d8626a826564c4d7,東晉統治地區大部分在江東
b0ae5aa4bb16e54808048c00602f4119,英國
e1f6289adf954565ead51f71747a6bcf,諸葛亮發明八陣圖
f803e7b08b20545800f52feef1ececde,將周邊的村莊合併
c4441243f05df234221216fd697fcf3c,公立研究型大學
8b970182508eb0e82c86a70e46950318,OVA之作品在DVD/BD媒體販賣前，經常已在核心局深夜節目播放過
79a865dd82a21b32f726e1186261e81c,一千萬人民幣
d192f241d61ca41baef7968ffaf8435c,波美拉尼亞
64c6fc2fb70f5428da6d3ba1564e7486,習近平
1f0147d230d806a69b5de52d53a85247,極地平流層雲
8b555778e76fb740ca047d0c840bcd0d,查理大帝
deb2a74392b58130efb40b39643db157,開發中國家
901140345f9d884ab7a5173d6e9391c1,諸葛亮
1a850b538e7e8227fd538d5d2814ec45,1756年
28761c5f624dee8139cd68b62ba93d9e,仁川
9210c277655becae34e5021c89cedb0f,烏克蘭文化
7f92296764e7306bcda5ebdd292c1011,海中
7e1eff716e94be058c221090ee49bb0f,三玄
64dff9f2dbe2adbaf8b6e6ef6c0fa024,北溝頭
3de77390015809b30cb8a0f93dd4fbe3,94.7%
c6e1c42b6e859cd30467d00053d4f70a,1994年
d4b2e4ff87b9cee7339ee88e63139e59,博格丹·赫梅利尼茨基酋長
80d9438d144b8e3c4655d0f09a234b1a,教區署理
5c07e1901c1f7e73f1b8436891d17e73,美國
de29badf21c1d02c09d45f9b33a7d4da,馬鈞
06291e4a8d38ca3f9e6b36bc232d17be,布羅賽爾
0822a933581b7214831a97a07397ae25,紅五軍團
d43fd4fe19787d4f6e98658d22067f68,超文件標示語言
b4df786c09fce313bff52e84e4a97460,桐柏
4c5c9ab3575ce7eda85fe7fea16b630e,第五次
c58aae01d5a761d5cc9d7315ef236280,袁世凱
56b189aeb1c5557d117f75dfa2363b73,2004年
687f263667586667ddb87fb18da68cb9,三台
8adde6283d27d8802e65153975146b88,南朗鎮
17df9c41f5f84f2a8bbe6284729a66a7,11月16日
602668c71955071cc847c992e2b64e3f,1986年
195548397dea66395eb92a431a01edf9,2020年
94fa5f2aba198ebd4f1767f2b865b96a,19世紀
908e57ec3fbd8c429f2ff2ce37aa2d22,中央氣象局
b7b82853969f55a0d424651a1b1c30d6,實踐
03a9575fdb75f9edcc938af1ce1e7348,英國海軍船塢
53ae0f80a9f122a498d9042c85caa03a,1977年
7ec3b971b1ba5b987e269491553dcd79,俞正聲
9fe022f1fccf720652a38c659834550a,三個
f87514641f1ab078f0cd69efffdc9da7,2007年
657797a68f126fe1bb8260c1b81a6c10,嚴濟慈
1bb37b9abcedbe8cae8a6b693ce91b13,1955年
3dd53848026e1d9637fc7e7f47f14453,控制鍵
9fbabf4627cad774095bf6b897cd6ed0,1917年
954a6b2a07b23a7db18ff0b75af939dd,中山
e236fa23d7e004b7d47e61ca062f3e52,撮合方式
d74ef60690f7591bb6eac022e89f60c8,AT&T公司
7588a22adb19f470db584700f4e7e00d,4060公里
03d7e73f76bd8bcea848615fa687213f,晉
98e52a7ea946c1b878f176392dd59a86,170多萬人
d507a58949ec3032c123962fb6017089,五代
4e6f309032a0c9f7c0a717fa6449601b,美麗島事件軍法大審
f6f442dce33e41846899bf14331b7a37,北京
a3c309def5be4e79e9eaa3775906b441,《英普協定》
ffdf4e49fa5d1e127e6deddb84174872,中華人民共和國憲法
0403ac57de1d1df45926a1186b27500a,仇國論
ea31c3290bf04a291b82dc76721c5c4a,採用了8位元壓縮，最多只能處理256種顏色
ddcab15b6943a97a5d120f99d7ddd2a1,中華民國大陸時期
fc0815a7515d1f7126a1d9e855b1bd74,民主制度
4c36447ae9ec0895a67fa49d89721d9c,黃河中下游
e4c43a9616b614cbcdd1b11614f7cc9b,江南河
862de46322bcf3b945c06b7b07d430d5,噴射戰鬥機
e1b30eb1fec806c9dcfd089bfd8041b2,1939年
bbd24edbf0e8004adc623545d7b3d1e7,英國
6e1c686f8243836dd1387863c7be48c4,1945年
42549ab04e71eca18a68113f865b0fb8,1996年
09b3d58ed6bd10f94a23a6934f43c791,1980年代
1985d9bb36d381bb47dcb2d93f727b9a,諸葛亮
845bf1c051dbd7784a43b4d25a5fa590,「黨指揮槍」
0e4dd1f2aa6febc79a7685ccae20db61,1997年10月
ebc4b9aeb2edd05a4966f9de72a8a0c2,中華人民共和國
86cb014ceaab8e8dec9b65c33f5ee278,杜比全景聲
6f4f5fa663dc922b16eabc1e067dd097,苻堅
4f4638386ca3a5a212719926023aea6b,元四家
86d55ea31c3072619a318f8c04fd1c02,海外廣電部門
3f0ef343a127180224ac8f007e3b9c79,《中央行政機關組織基準法》
1d5a273c4da2f589f4d0f06199d18674,雲物理學
6a1ef58c7efed66c8df7fcad07f63faa,1978年
14090142ffb0a9403f921d60ea63babf,陳希
26770313e1c33548f2f6d6cf34d97783,2013年
64df1a2763c4aed3e83778e86b30f2c1,3月23日
c8498fe79ed83573eb99f50393c168a3,腓特烈
b05bbe12ad79f6df45b6c87ca6e242c6,中國菜
9f72a6d8e864904014d6beeff21c843d,三國志
4274049c334e6730c80dea56f9a427f1,1950年
fb1502ed783855e2fc309d603eaa2d6b,"1,000GB"
7eaba58820181b2fce1dba9cff91ff48,206個
236e271d4f60b7019377f2f940b93c03,黃河
988560fe1dcad6244fb239fd768c778d,十七座
199030cac68df65e32b5409b838dcfbe,一費制
98eb701280dad39f6f2e67986e8ea096,陳炯明
886effa001965cedc319ce394fa765a0,中華人民共和國的實際統治領土
42d6fbaea885bbe4cefcd9745c4bbe26,明初
fc9ec7849542608c1a6cbfd61fb031fa,15輛
d22c6940ce38cfb07513e8be0b5557e8,擔心法國報復
876db258b443f56612db7d1c078f04a0,烏克蘭族
771f46f94caeb0005b259f6920e5871e,漢城奧運會
18ee1b5d3b928a1595c438360eee45dc,1915年
8a33f573f79cd3351bb896bc6ac61d20,1917年
676b2bc8488df8375af5a6263934906d,黨的劍與盾
d096665e0d9d4264e4329ffd67f31431,1989年
c5a3f4b765fa8e13234cf963710373d7,超文字預處理器
871ba99295c6652d1704b62c6e49637c,主教
fefdb28b41fd0f900584d6502ecd9e7e,2017年
91a2bfe78833ddd065c4340efdee123f,世界摔角聯盟
657a5f20c26ec06912f3f334d90a8a32,《中華人民共和國著作權法》
ecc5a76d6193cfa5a62985976df0becc,中國人民解放軍陸軍
ca88491a323725af1126420a691e56a0,「靈消炙
8188a7d7c0a8ca2845af5e43ce66e04b,多數國家以信仰伊斯蘭教為主
ac7e27fb7616c946c1cb7d3fe12649b1,詠懷詩
eed279c7571299b5631b91f32ca3f8c2,2010年
9f68fecfd7eca00cf19bbb76315c219c,1989年
ae79ae44fc6973ac03c193b5662576d2,儒
cca23866a414915c3906907f5c870d4b,序言
a1a6db8c48a53557d25586425924e888,李克強
b82d955872a910b60e947281c811e9cf,把北非、義大利實行的軍區制移植到東方
8305ad5609fe102d10ac7d869b86282a,大運河
07ff1d831403d1cb22fafcb58746b94b,拉丁字母
b3d6b79f52b851046e55224853f567aa,革命
6d0934d73f06e14297c4b2b2ed073ec9,華人
011b906d788f4134e5985432a59c50ef,文學藝術
5bd3098349590872aacf68547843a3b5,臺灣臺北南港
49cc439fdd0421eef542c0227d527a90,1950年
0da22087369c7959b5329ace1cfcd6bc,一江山島戰役
506f251078603fdf9936f934bb79be15,H.264
5eb00e440d06fa933864116acffa7988,總統
c6e487574716bde757997a45e331022f,陵水機場
bfd25c7ec6884a36f2ed5a61d075cca0,梅梅爾
0637f64e12af315dd8fb7a75067f5f47,北上
bd14fb9cda05accd90a2ed0ce8c1306a,三皇時代
8fe73957b7cc80c55e887cd3f81c1e0f,中南海事件
f5611a80ae7124b588099f0a0a14f7d9,普通法
884f11b3571241a531f06a74e4732340,1996年
5e7abbd2bc1fc35da9898b7bacb41161,愛國家
9ad34fd4b4c0f3147bc86d06cadfed19,保護私有財產第一案
a968ebaee95f8a701675c849c52a57f7,威肯斯
dfc9aa55b7b021f3b64b7efa364df539,經濟發展迅猛
49152a557b76ef8b4d5fab4ad475c099,1997年
1a67c3dc5534065decb3c614afd97498,霍爾斯坦邦
827cb2aaccf0dcc8e98ee9fca764b8b8,《世界氣象公約草案》
c78aa6cc917d4aa19046643e81b7217f,一邊一國思維
